Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,CURRENCY,Stock ID,Listed Country,% Ownership,Units Held,Adress,Value (AUD),Weighting (%)
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WPP,LN,,"10,392",-,173921.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OTEX,CN,,"3,806",-,173884.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AVTR,US,,"5,100",-,173550.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EN,FP,,"3,613",-,172443.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KPN,NA,,"29,208",-,171704.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RS,US,,393,-,170697.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TOST,US,,"2,891",-,170213.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2500,HK,,"145,599",-,170135.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ANA,SM,,931,-,169346.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BKT,SM,,"13,252",-,169328.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MRU,CN,,"1,672",-,169304.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HNR1,GR,,419,-,169069.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9531,JP,,"3,732",-,167586.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EPAM,US,,444,-,167541.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3003,JP,,"11,886",-,167345.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KMX,US,,"1,265",-,166992.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PEGA,US,,"1,105",-,166329.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ESSITYB,SS,,"3,837",-,165834.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RPRX,US,,"3,999",-,164766.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6201,JP,,"1,244",-,164454.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5802,JP,,"5,597",-,164144.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LW,US,,"1,508",-,162754.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,POLI,IT,,"8,330",-,162549.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JMAT,LN,,"5,997",-,162544.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LISP,SW,,9,-,161224.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEP,FP,,"1,155",-,160523.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAER,SW,,"1,533",-,160236.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PSON,LN,,"6,165",-,159863.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SEIC,US,,"1,198",-,159533.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IGM,CN,,"3,086",-,159115.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SRG,IM,,"22,236",-,159057.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BTA,LN,,"53,871",-,156970.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JBHT,US,,565,-,155808.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EXO,NA,,"1,051",-,155761.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HEI,US,,406,-,155756.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EMN,US,,"1,055",-,155534.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9020,JP,,"5,390",-,154824.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6326,JP,,"8,154",-,154108.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,11,HK,,"7,740",-,153761.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TEF,SM,,"23,181",-,152637.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8113,JP,,"11,195",-,149850.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CVLT,US,,612,-,149062.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SNAP,US,,"8,548",-,148693.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AKZA,NA,,"1,533",-,148642.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ERIE,US,,223,-,148149.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CG,US,,"1,815",-,148037.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JM,SP,,"2,211",-,146326.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RVTY,US,,811,-,146243.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9843,JP,,760,-,145574.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CTCA,CN,,855,-,145283.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HEIO,NA,,"1,490",-,144147.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UPM,FH,,"3,238",-,143842.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SOBI,SS,,"3,093",-,143506.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1CO,GR,,"1,476",-,143181.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAMPO,FH,,"2,167",-,142727.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALB,US,,"1,022",-,142094.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JBL,US,,606,-,140853.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ACI,US,,"4,380",-,138931.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,27,HK,,"20,040",-,137502.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FTT,CN,,"3,202",-,136978.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7309,JP,,622,-,136715.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8697,JP,,"7,463",-,135756.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MG,CN,,"2,010",-,135631.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1876,HK,,"86,794",-,135167.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KNX,US,,"1,570",-,134498.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FPH,NZ,,"3,858",-,134056.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CARLB,DC,,864,-,133777.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RCIB,CN,,"2,681",-,133024.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IPG,US,,"2,936",-,132880.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,OMF,US,,"1,572",-,132365.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,83,HK,,"80,751",-,131800.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RIVN,US,,"6,118",-,131416.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,VACN,SW,,214,-,130876.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3402,JP,,"12,715",-,130867.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BIRG,ID,,"8,883",-,130829.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GETIB,SS,,"4,915",-,130443.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9532,JP,,"3,662",-,130231.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EQT,SS,,"2,909",-,130172.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4151,JP,,"5,321",-,129899.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LPX,US,,766,-,128170.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SAB,SM,,"40,764",-,127967.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ABF,LN,,"3,094",-,127851.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NDSN,US,,377,-,127509.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MOS,US,,"3,209",-,127403.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AGI,CN,,"4,277",-,127374.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TFII,CN,,584,-,127374.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EXAS,US,,"1,398",-,126870.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1812,JP,,"4,284",-,126852.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PAH3,GR,,"2,069",-,125780.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SKAB,SS,,"3,697",-,125754.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GFL,CN,,"1,745",-,125565.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GET,FP,,"4,864",-,125322.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AMCR,US,,"8,216",-,124875.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ENPH,US,,"1,125",-,124793.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ORSTED,DC,,"1,710",-,124355.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HSIC,US,,"1,109",-,123961.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SN,LN,,"6,152",-,123363.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9613,JP,,"3,939",-,122654.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4307,JP,,"2,557",-,122421.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8804,JP,,"4,561",-,122193.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,FBK,IM,,"4,337",-,121783.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SCAB,SS,,"5,922",-,121583.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,19,HK,,"8,293",-,121468.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BOL,FP,,"12,215",-,121346.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CTEC,LN,,"27,091",-,121217.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6770,JP,,"7,256",-,120241.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TECH,US,,"1,031",-,119946.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BFB,US,,"1,938",-,118861.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DAL,US,,"1,214",-,118640.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALA,CN,,"3,151",-,118477.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6869,JP,,"3,939",-,118059.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IOT,US,,"1,667",-,117664.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ESNT,US,,"1,331",-,117025.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KEP,SP,,"14,304",-,115839.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8795,JP,,"3,870",-,115550.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AQN,CN,,"16,093",-,115302.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MKTX,US,,316,-,115294.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BPMC,US,,815,-,114772.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RNO,FP,,"1,450",-,114083.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2801,JP,,"6,288",-,113902.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CA,FP,,"4,940",-,113425.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1801,JP,,"1,658",-,113156.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BOL,SS,,"2,486",-,112817.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AIA,NZ,,"13,997",-,110189.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3289,JP,,"11,057",-,109946.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AIT,US,,284,-,109849.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CNH,US,,"5,993",-,109674.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9602,JP,,"1,728",-,109260.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4755,JP,,"12,370",-,109184.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,JNPR,US,,"1,804",-,109135.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7202,JP,,"4,906",-,108836.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GRF,SM,,"7,051",-,107883.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6920,JP,,691,-,107839.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5411,JP,,"5,874",-,107419.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AZPN,US,,264,-,106430.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ANTO,LN,,"3,302",-,106192.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,8830,JP,,"2,073",-,105247.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DCC,LN,,"1,012",-,105185.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GBLB,BB,,946,-,104504.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AES,US,,"5,016",-,104270.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MNDY,US,,274,-,104059.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7272,JP,,"7,187",-,103733.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LIFCOB,SS,,"2,212",-,103662.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7201,JP,,"21,007",-,103628.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALO,FP,,"2,860",-,103108.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BAMI,IM,,"7,891",-,103097.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TRYG,DC,,"3,023",-,102723.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WBA,US,,"6,755",-,101790.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EDEN,FP,,"1,913",-,101570.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6,HK,,"8,983",-,101237.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ELE,SM,,"2,913",-,101203.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9697,JP,,"2,833",-,101152.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EXEL,US,,"1,880",-,101092.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TW,LN,,"40,920",-,101063.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,TKWY,NA,,"4,578",-,101030.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WYNN,US,,724,-,100683.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4324,JP,,"2,557",-,100165.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MTCH,US,,"1,895",-,100104.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4732,JP,,"7,049",-,99746.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,PAYC,US,,301,-,99743.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2267,JP,,"3,248",-,99700.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SFM,US,,485,-,99560.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BSY,US,,"1,318",-,99449.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CE,US,,889,-,99415.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4188,JP,,"12,093",-,99387.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HMB,SS,,"4,552",-,99206.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EMA,CN,,"1,632",-,98488.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4902,JP,,"14,443",-,98332.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ORNBV,FH,,"1,368",-,97895.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,H,US,,386,-,97765.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ALMARAI,AB,,"3,960",-,97374.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9503,JP,,"5,390",-,97132.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4911,JP,,"3,386",-,96966.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CRBG,US,,"1,976",-,95505.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,P911,GR,,970,-,94795.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GWO,CN,,"1,756",-,94002.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IVN,CN,,"4,890",-,93694.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,CRL,US,,307,-,91479.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4704,JP,,"1,037",-,91260.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4612,JP,,"8,638",-,90857.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,DVA,US,,375,-,90634.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MKS,LN,,"11,829",-,89848.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,2897,JP,,"2,280",-,89594.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,UHALB,US,,854,-,88357.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,4528,JP,,"5,252",-,88219.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,STM,SP,,"35,865",-,87895.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,5713,JP,,"2,350",-,87239.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9502,JP,,"5,114",-,87001.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MNDI,LN,,"3,600",-,86808.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7911,JP,,"2,004",-,86684.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,T,CN,,"3,945",-,86349.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9104,JP,,"1,520",-,86056.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,288,HK,,"68,758",-,85920.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,HEI,GR,,429,-,85622.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7912,JP,,"3,732",-,85116.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6504,JP,,967,-,85087.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,AMUN,FP,,792,-,85030.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6506,JP,,"2,004",-,83760.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ATCOA,SS,,"3,343",-,82516.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RAND,NA,,"1,207",-,82149.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EMSN,SW,,75,-,82088.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6383,JP,,"2,419",-,82025.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,IMCD,NA,,338,-,81099.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,KGF,LN,,"15,940",-,80189.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3086,JP,,"3,662",-,80077.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7261,JP,,"7,187",-,80025.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6645,JP,,"1,451",-,79832.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9042,JP,,"1,866",-,78942.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3088,JP,,"3,317",-,78573.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WIL,SP,,"21,353",-,78369.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SKFB,SS,,"2,554",-,77505.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9107,JP,,"3,317",-,76852.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SPM,IM,,"18,181",-,76292.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,NIBEB,SS,,"11,869",-,75020.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,66,HK,,"13,130",-,73981.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SPX,LN,,529,-,73398.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,INDT,SS,,"1,768",-,71573.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BARN,SW,,33,-,71174.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6479,JP,,"2,695",-,71167.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EAT,US,,332,-,71019.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,1928,HK,,"16,308",-,70869.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EVD,GR,,516,-,70491.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WTB,LN,,"1,180",-,70293.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,RED,SM,,"2,542",-,70157.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BNR,GR,,724,-,70037.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,MOWI,NO,,"2,526",-,69951.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,EZTC3,BZ,,"24,255",-,68676.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,LUN,CN,,"4,919",-,68340.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,ENT,LN,,"4,915",-,68316.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,7259,JP,,"3,732",-,68166.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BMW3,GR,,562,-,68027.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,BEN,US,,"2,071",-,67869.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,3659,JP,,"2,764",-,67509.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SECUB,SS,,"3,351",-,67054.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,SYENS,BB,,568,-,67032.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,6370,JP,,"1,175",-,66932.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,GLBE,US,,753,-,66278.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,9147,JP,,"2,695",-,66278.0,0.0
2024-12-31,NGS,Balanced Growth,LISTED EQUITY,1,-,-,WLK,US,,357,-,66156.0,0.0
