AsAtDate,OptionName,Type,Name,Currency,SecurityIdentifier,UnitsHeld,Address,Ownership,Value,Weighting,ActualExposure,EffectOfExposure,TotalValue,TotalWeighting,TotalActualExposure
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,UNITED INTERNET AG,n/a,UTDI GR,"5,188",n/a,n/a,"$135,973",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHOUGANG FUSHAN RESOURCES GROUP LTD.,n/a,639 HK,"260,231",n/a,n/a,"$135,809",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ACTER GROUP CORP. LTD.,n/a,5536 TT,"7,413",n/a,n/a,"$135,669",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"SEIBU HOLDINGS, INC.",n/a,9024 JP,"4,113",n/a,n/a,"$135,588",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TOTO LTD.,n/a,5332 JP,"3,466",n/a,n/a,"$135,538",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,OCADO GROUP PLC,n/a,OCDO LN,"22,143",n/a,n/a,"$135,401",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"WAYFAIR, INC.",n/a,W US,"1,889",n/a,n/a,"$135,233",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AZIMUT HOLDING SPA,n/a,AZM IM,"3,369",n/a,n/a,"$135,139",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EASYJET PLC,n/a,EZJ LN,"11,922",n/a,n/a,"$135,044",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INVESTMENT AB LATOUR,n/a,LATOB SS,"3,348",n/a,n/a,"$135,042",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"WAFD, INC.",n/a,WAFD US,"2,592",n/a,n/a,"$134,990",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HD HYUNDAI HEAVY INDUSTRIES CO. LTD.,n/a,329180 KS,428,n/a,n/a,"$134,772",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,UBS GROUP AG,n/a,UBS US,"2,752",n/a,n/a,"$134,749",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TEREX CORP.,n/a,TEX US,"1,803",n/a,n/a,"$134,562",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,FURUKAWA CO. LTD.,n/a,5715 JP,"8,147",n/a,n/a,"$134,470",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AROUNDTOWN SA,n/a,AT1 GR,"27,523",n/a,n/a,"$134,458",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ATOUR LIFESTYLE HOLDINGS LTD.,n/a,ATAT US,"3,092",n/a,n/a,"$134,292",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INTERMEDIATE CAPITAL GROUP PLC,n/a,ICG LN,"3,213",n/a,n/a,"$134,258",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BANCO DEL BAJIO SA,n/a,BBAJIOO MM,"41,396",n/a,n/a,"$134,250",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ASELSAN ELEKTRONIK SANAYI VE TICARET AS,n/a,ASELS TI,"40,522",n/a,n/a,"$134,186",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ALARKO HOLDING AS,n/a,ALARK TI,"31,840",n/a,n/a,"$133,798",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AMPLIFON SPA,n/a,AMP IM,"3,211",n/a,n/a,"$133,453",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"KANGWON LAND, INC.",n/a,035250 KS,"7,608",n/a,n/a,"$133,296",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ENTERGY CORP.,n/a,ETR US,"1,088",n/a,n/a,"$133,247",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ARCELLX, INC.",n/a,ACLX US,"1,075",n/a,n/a,"$133,095",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CGN POWER CO. LTD.,n/a,003816 C2,"145,634",n/a,n/a,"$133,088",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"FLAGSTAR FINANCIAL, INC.",n/a,FLG US,"8,828",n/a,n/a,"$133,028",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BANCORP, INC.",n/a,TBBK US,"1,562",n/a,n/a,"$132,748",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ANADOLU EFES BIRACILIK VE MALT SANAYII AS,n/a,AEFES TI,"15,142",n/a,n/a,"$132,514",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EVERGREEN MARINE CORP. TAIWAN LTD.,n/a,2603 TT,"11,951",n/a,n/a,"$132,474",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ACV AUCTIONS, INC.",n/a,ACVA US,"3,795",n/a,n/a,"$132,389",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BOK FINANCIAL CORP.,n/a,BOKF US,769,n/a,n/a,"$132,220",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BIOHAVEN LTD.,n/a,BHVN US,"2,190",n/a,n/a,"$132,103",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BGC GROUP, INC.",n/a,BGC US,"9,014",n/a,n/a,"$131,890",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAUDI ARABIAN OIL CO.,n/a,ARAMCO AB,"10,908",n/a,n/a,"$131,521",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAMSUNG E&A CO. LTD.,n/a,028050 KS,"7,244",n/a,n/a,"$131,519",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COLUMBIA SPORTSWEAR CO.,n/a,COLM US,969,n/a,n/a,"$131,403",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CGN MINING CO. LTD.,n/a,1164 HK,"386,966",n/a,n/a,"$131,147",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LLOYDS BANKING GROUP PLC,n/a,LYG US,"29,837",n/a,n/a,"$131,075",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SUN TV NETWORK LTD.,n/a,SUNTV IN,"10,157",n/a,n/a,"$130,943",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WHA CORP. PCL,n/a,WHAR TB,"502,233",n/a,n/a,"$130,852",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"SUPERNUS PHARMACEUTICALS, INC.",n/a,SUPN US,"2,239",n/a,n/a,"$130,772",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"RIOT PLATFORMS, INC.",n/a,RIOT US,"7,919",n/a,n/a,"$130,595",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LENNAR CORP.,n/a,LENB US,611,n/a,n/a,"$130,422",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HIROSE ELECTRIC CO. LTD.,n/a,6806 JP,677,n/a,n/a,"$130,387",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,D/S NORDEN AS,n/a,DNORD DC,"2,731",n/a,n/a,"$130,092",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PROCEPT BIOROBOTICS CORP.,n/a,PRCT US,"1,000",n/a,n/a,"$130,013",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"PASON SYSTEMS, INC.",n/a,PSI CN,"8,485",n/a,n/a,"$129,682",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"EASTERN BANKSHARES, INC.",n/a,EBC US,"4,652",n/a,n/a,"$129,601",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MANKIND PHARMA LTD.,n/a,MANKIND IN,"2,383",n/a,n/a,"$129,532",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COAST ENTERTAINMENT HOLDINGS LTD.,n/a,CEH AU,"263,598",n/a,n/a,"$129,163",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,AUTOHELLAS TOURIST & TRADING SA,n/a,OTOEL GA,"7,574",n/a,n/a,"$128,954",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HITHINK ROYALFLUSH INFORMATION NETWORK CO. LTD.,n/a,300033 C2,"2,025",n/a,n/a,"$128,840",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TOMONY HOLDINGS, INC.",n/a,8600 JP,"27,883",n/a,n/a,"$128,663",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JUMBO SA,n/a,BELA GA,"3,008",n/a,n/a,"$128,608",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INDUS TOWERS LTD.,n/a,INDUSTOW IN,"19,936",n/a,n/a,"$128,550",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"VARONIS SYSTEMS, INC.",n/a,VRNS US,"1,788",n/a,n/a,"$128,272",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NEOGEN CORP.,n/a,NEOG US,"6,541",n/a,n/a,"$128,261",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"TENABLE HOLDINGS, INC.",n/a,TENB US,"2,012",n/a,n/a,"$127,975",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,COMMERCIAL METALS CO.,n/a,CMC US,"1,595",n/a,n/a,"$127,796",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GENIE ENERGY LTD.,n/a,GNE US,"5,075",n/a,n/a,"$127,788",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,METROPOLITAN BANK & TRUST CO.,n/a,MBT PM,"63,556",n/a,n/a,"$127,769",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,OPEN HOUSE GROUP CO. LTD.,n/a,3288 JP,"2,333",n/a,n/a,"$127,750",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ERO COPPER CORP.,n/a,ERO CN,"5,870",n/a,n/a,"$127,744",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PEPPER MONEY LTD.,n/a,PPM AU,"90,870",n/a,n/a,"$127,673",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHANGHAI PHARMACEUTICALS HOLDING CO. LTD.,n/a,2607 HK,"48,610",n/a,n/a,"$127,548",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CENTURY IRON & STEEL INDUSTRIAL CO. LTD.,n/a,9958 TT,"15,778",n/a,n/a,"$127,476",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GUNKUL ENGINEERING PCL,n/a,GUNKULF TB,"1,175,888",n/a,n/a,"$127,003",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SIME DARBY PROPERTY BHD.,n/a,SDPR MK,"208,003",n/a,n/a,"$126,972",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"WEC ENERGY GROUP, INC.",n/a,WEC US,835,n/a,n/a,"$126,812",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"VEECO INSTRUMENTS, INC.",n/a,VECO US,"2,926",n/a,n/a,"$126,645",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ASPEN PHARMACARE HOLDINGS LTD.,n/a,APN SJ,"8,973",n/a,n/a,"$126,602",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HONG LEONG BANK BHD.,n/a,HLBK MK,"17,034",n/a,n/a,"$126,501",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HEMNET GROUP AB,n/a,HEM SS,"2,574",n/a,n/a,"$126,460",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,LCI INDUSTRIES,n/a,LCII US,756,n/a,n/a,"$126,159",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CENTRAL PATTANA PCL,n/a,CPNF TB,"46,683",n/a,n/a,"$126,053",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,NH INVESTMENT & SECURITIES CO. LTD.,n/a,005940 KS,"8,205",n/a,n/a,"$125,581",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BLUE STAR LTD.,n/a,BLSTR IN,"3,101",n/a,n/a,"$125,149",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SAUDI REAL ESTATE CO.,n/a,SRECO AB,"11,498",n/a,n/a,"$125,042",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KEMPER CORP.,n/a,KMPR US,"1,165",n/a,n/a,"$124,961",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CROMPTON GREAVES CONSUMER ELECTRICALS LTD.,n/a,CROMPTON IN,"16,718",n/a,n/a,"$124,829",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KONINKLIJKE VOPAK NV,n/a,VPK NA,"1,755",n/a,n/a,"$124,757",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"FIRST FINANCIAL BANKSHARES, INC.",n/a,FFIN US,"2,138",n/a,n/a,"$124,475",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MIVNE REAL ESTATE KD LTD.,n/a,MVNE IT,"25,722",n/a,n/a,"$124,168",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ZTE CORP.,n/a,763 HK,"24,505",n/a,n/a,"$124,067",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CHUGIN FINANCIAL GROUP, INC.",n/a,5832 JP,"7,365",n/a,n/a,"$124,060",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"XP, INC.",n/a,XP US,"6,479",n/a,n/a,"$124,015",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SG HOLDINGS CO. LTD.,n/a,9143 JP,"8,010",n/a,n/a,"$123,970",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WESTAMERICA BANCORP,n/a,WABC US,"1,461",n/a,n/a,"$123,835",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHRYSOS CORP. LTD.,n/a,C79 AU,"25,052",n/a,n/a,"$123,755",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"COLLEGIUM PHARMACEUTICAL, INC.",n/a,COLL US,"2,674",n/a,n/a,"$123,738",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"CENOVUS ENERGY, INC.",n/a,CVE US,"5,050",n/a,n/a,"$123,564",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JUBILANT FOODWORKS LTD.,n/a,JUBI IN,"9,114",n/a,n/a,"$123,471",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,EMBRACER GROUP AB,n/a,EMBRACB SS,"27,998",n/a,n/a,"$123,435",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PTT OIL & RETAIL BUSINESS PCL,n/a,ORR TB,"195,843",n/a,n/a,"$123,388",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BEIJING ENTERPRISES HOLDINGS LTD.,n/a,392 HK,"22,215",n/a,n/a,"$123,323",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"RESORTTRUST, INC.",n/a,4681 JP,"3,813",n/a,n/a,"$123,134",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KALBE FARMA TBK. PT,n/a,KLBF IJ,"902,206",n/a,n/a,"$123,128",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHAMBAL FERTILISERS & CHEMICALS LTD.,n/a,CHMB IN,"13,200",n/a,n/a,"$123,004",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,KUMIAI CHEMICAL INDUSTRY CO. LTD.,n/a,4996 JP,"15,880",n/a,n/a,"$122,723",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,JENTECH PRECISION INDUSTRIAL CO. LTD.,n/a,3653 TT,"1,632",n/a,n/a,"$122,625",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,TAIWAN BUSINESS BANK,n/a,2834 TT,"167,574",n/a,n/a,"$122,593",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GUJARAT STATE PETRONET LTD.,n/a,GUJS IN,"17,924",n/a,n/a,"$122,372",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WORLDLINE SA,n/a,WLN FP,"8,626",n/a,n/a,"$122,316",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GRANGES AB,n/a,GRNG SS,"6,352",n/a,n/a,"$122,292",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"BILIBILI, INC.",n/a,BILI US,"4,177",n/a,n/a,"$122,163",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,OSB GROUP PLC,n/a,OSB LN,"14,911",n/a,n/a,"$122,037",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ANGEL ONE LTD.,n/a,ANGELONE IN,"2,206",n/a,n/a,"$122,030",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PRAEMIUM LTD.,n/a,PPS AU,"165,849",n/a,n/a,"$121,899",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CHINA INTERNATIONAL CAPITAL CORP. LTD.,n/a,3908 HK,"45,700",n/a,n/a,"$121,816",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HYATT HOTELS CORP.,n/a,H US,480,n/a,n/a,"$121,666",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ADYEN NV,n/a,ADYEY US,"5,135",n/a,n/a,"$121,591",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,METHANEX CORP.,n/a,MX CN,"1,505",n/a,n/a,"$121,373",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,GRUPO AEROPORTUARIO DEL CENTRO NORTE SAB DE CV,n/a,OMAB MM,"8,702",n/a,n/a,"$121,322",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,WIHLBORGS FASTIGHETER AB,n/a,WIHL SS,"7,905",n/a,n/a,"$121,094",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SOUTH BOW CORP.,n/a,SOBO CN,"3,175",n/a,n/a,"$120,945",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HERBALIFE LTD.,n/a,HLF US,"11,176",n/a,n/a,"$120,755",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INCHCAPE PLC,n/a,INCH LN,"7,756",n/a,n/a,"$120,715",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INTERNATIONAL PAPER CO.,n/a,IP US,"1,383",n/a,n/a,"$120,240",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CYIENT LTD.,n/a,CYL IN,"3,464",n/a,n/a,"$120,052",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"YAMAGUCHI FINANCIAL GROUP, INC.",n/a,8418 JP,"7,112",n/a,n/a,"$119,902",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BARRICK GOLD CORP.,n/a,GOLD US,"4,783",n/a,n/a,"$119,749",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,DUNEDIN ENTERPRISE INVESTMENT TRUST PLC,n/a,DNE LN,"12,620",n/a,n/a,"$119,726",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"IRHYTHM TECHNOLOGIES, INC.",n/a,IRTC US,822,n/a,n/a,"$119,714",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,VODAFONE QATAR QSC,n/a,VFQS QD,"147,412",n/a,n/a,"$119,665",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SRG GLOBAL LTD.,n/a,SRG AU,"86,384",n/a,n/a,"$119,642",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,IMI PLC,n/a,IMI LN,"3,248",n/a,n/a,"$119,627",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"AMENTUM HOLDINGS, INC.",n/a,AMTM US,"3,518",n/a,n/a,"$119,487",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"ICF INTERNATIONAL, INC.",n/a,ICFI US,620,n/a,n/a,"$119,301",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"IONQ, INC.",n/a,IONQ US,"1,768",n/a,n/a,"$119,290",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,DOGAN SIRKETLER GRUBU HOLDING AS,n/a,DOHOL TI,"180,075",n/a,n/a,"$119,181",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"AMERICAN EAGLE OUTFITTERS, INC.",n/a,AEO US,"4,426",n/a,n/a,"$119,171",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ASAHI INTECC CO. LTD.,n/a,7747 JP,"4,498",n/a,n/a,"$119,078",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SEINO HOLDINGS CO. LTD.,n/a,9076 JP,"4,881",n/a,n/a,"$119,052",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SHENZHEN CAPCHEM TECHNOLOGY CO. LTD.,n/a,300037 C2,"14,343",n/a,n/a,"$118,823",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,SERENA ENERGIA SA,n/a,SRNA3 BZ,"82,596",n/a,n/a,"$118,765",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"INARI MEDICAL, INC.",n/a,NARI US,"1,437",n/a,n/a,"$118,507",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"FORMFACTOR, INC.",n/a,FORM US,"1,663",n/a,n/a,"$118,182",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ACCELLERON INDUSTRIES AG,n/a,ACLN SW,"1,420",n/a,n/a,"$118,162",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,IPG PHOTONICS CORP.,n/a,IPGP US,"1,006",n/a,n/a,"$118,113",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"NISOURCE, INC.",n/a,NI US,"1,989",n/a,n/a,"$118,089",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,BURCKHARDT COMPRESSION HOLDING AG,n/a,BCHN SW,102,n/a,n/a,"$117,789",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,HITACHI CONSTRUCTION MACHINERY CO. LTD.,n/a,6305 JP,"3,258",n/a,n/a,"$117,772",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INDUSTRIAL SECURITIES CO. LTD.,n/a,601377 C1,"84,952",n/a,n/a,"$117,673",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,PREMIUM BRANDS HOLDINGS CORP.,n/a,PBH CN,"1,325",n/a,n/a,"$117,634",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,ITV PLC,n/a,ITV LN,"78,970",n/a,n/a,"$117,568",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,MUSASHINO BANK LTD.,n/a,8336 JP,"3,802",n/a,n/a,"$117,208",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,INDOFOOD CBP SUKSES MAKMUR TBK. PT,n/a,ICBP IJ,"102,612",n/a,n/a,"$117,129",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,"HOME BANCSHARES, INC.",n/a,HOMB US,"2,562",n/a,n/a,"$117,091",0.00%,,,,,
31 December 2024,Lifecycle_Balanced_Pool_Superannuation,Listed Equity,CMS ENERGY CORP.,n/a,CMS US,"1,086",n/a,n/a,"$116,876",0.00%,,,,,
