Option Code,Option Name,Asset Class,Filter,Sub-Filter,Name,Name Type,Currency,Issuer Type,Security Identifier,Units Held,Location,Address,% Ownership,$ Value,Weighting (%),Actual Currency Exposure (%),Actual Asset Allocation (%),Effect of Derivatives Exposure (%),Classification,Sort Order,Value Range,Geo Latitude,Geo Longitude
ARBA,Balanced,Equity,Listed,,Airbus Se,Name,,,4012250,952365,Netherlands,,,246531517.0,0.1,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Airport City Ltd,Name,,,B0Z7M21,5804,Israel,,,150626.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Airtel Africa Plc,Name,,,BKDRYJ4,14209,United Kingdom,,,32651.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aisin Corp,Name,,,6010702,90101,Japan,,,1645887.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ajinomoto Co Inc,Name,,,6010906,43114,Japan,,,2858773.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Akamai Technologies Inc,Name,,,2507457,5094,United States,,,786902.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aker Asa,Name,,,B02R4D9,1193,Norway,,,93143.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aker BP ASA,Name,,,B1L95G3,71623,Norway,,,2258097.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aker Solutions Asa,Name,,,BQN1C50,50594,Norway,,,223763.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aksa Akrilik Kimya Sanayii As,Name,,,B03MNB4,8948851,Turkey,,,5289167.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Akzo Nobel NV,Name,,,BJ2KSG2,5378,Netherlands,,,521302.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alamos Gold Inc,Name,,,BYNBW45,3672,Canada,,,109351.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alamos Gold Inc,Name,,,BZ3DNP6,36141,Canada,,,1076373.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alcidion Group Ltd,Name,,,BYWMP73,97616501,Australia,,,5856990.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alcon Ag,Name,,,BJT1GR5,460,Switzerland,,,63046.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alcon Ag,Name,,,BJXBP41,136960,Switzerland,,,18778178.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aldar Properties Pjsc,Name,,,B0LX3Y2,3978392,UAE,,,13435259.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alfa Laval Ab,Name,,,7332687,17539,Sweden,,,1186001.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alfresa Holdings Corp,Name,,,6687214,29793,Japan,,,662572.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alibaba Group Holding Ltd,Name,,,BK6YZP5,3817043,China,,,65396118.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alibaba Group Holding Ltd,Name,,,BP41ZD1,820942,China,,,112424637.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Align Technology Inc,Name,,,2679204,1771,United States,,,596474.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alliant Energy Corp,Name,,,2973821,2668,United States,,,254803.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Allianz Se,Name,,,5231485,8269,Germany,,,4092249.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Allstate Corp,Name,,,2019952,194477,United States,,,60556013.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ally Financial Inc,Name,,,B72XK05,1797235,United States,,,104527870.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alnylam Pharmaceuticals Inc,Name,,,B00FWN1,213540,United States,,,81156613.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alony Hetz Properties And Investments Ltd,Name,,,6013154,11800,Israel,,,159006.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alpha Dhabi Holding PJSC,Name,,,BM8K209,7639667,UAE,,,39975937.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alpha HPA Ltd,Name,,,BH0K666,35714004,Australia,,,31785464.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alphabet Inc,Name,,,BYVY8G0,6208661,United States,,,1898246949.0,0.8,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alphabet Inc,Name,,,BYY88Y7,3898691,United States,,,1199171134.0,0.5,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Als Ltd,Name,,,B86SZR5,815429,Australia,,,12296674.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Alstom SA,Name,,,B0DJ8Q5,66096,France,,,2383288.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Altagas Ltd,Name,,,B43WJC5,52195,Canada,,,1962469.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amada Co Ltd,Name,,,6022105,125012,Japan,,,1974644.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amadeus It Group Sa,Name,,,B3MSM28,115022,Spain,,,13119549.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amara Raja Energy & Mobility Ltd,Name,,,B8BGVX2,328248,India,,,7430624.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amazon.Com Inc,Name,,,2000019,8201129,United States,,,2905993141.0,1.22,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ambev Sa,Name,,,BG804F6,12052147,Brazil,,,36011422.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ambuja Cements Ltd,Name,,,B09QQ11,3016057,India,,,30486172.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amcor PLC,Name,,,6066608,1362002,Australia,,,20389172.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amcor PLC,Name,,,BJ1F307,350565,United Kingdom,,,5327973.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ameren Corp,Name,,,2050832,22187,United States,,,3194330.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,America Movil SAB de CV,Name,,,BMVRB77,19553240,Mexico,,,22706601.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,American Electric Power Company Inc,Name,,,2026242,32373,United States,,,4822299.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,American Express Co,Name,,,2026082,1332475,United States,,,638722641.0,0.27,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,American International Group Inc,Name,,,2027342,1013448,United States,,,119161818.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,American Water Works Company Inc,Name,,,B2R3PV1,13726,United States,,,2759784.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ameriprise Financial Inc,Name,,,B0J7D57,217525,United States,,,187057565.0,0.08,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amerisourcebergen Corp,Name,,,2795393,53207,United States,,,19307888.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ametek Inc,Name,,,2089212,643993,United States,,,187492901.0,0.08,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amgen Inc,Name,,,2023607,86738,United States,,,36513408.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ammb Holdings Bhd,Name,,,6047023,3267120,Malaysia,,,6466906.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amot Investments Ltd,Name,,,B18MCB9,16883,Israel,,,154463.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amp Ltd,Name,,,6709958,7414227,Australia,,,11751549.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amphenol Corp,Name,,,2145084,158165,United States,,,17741376.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ampol Ltd,Name,,,BM91201,14303142,Australia,,,403205583.0,0.17,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Amundi Sa,Name,,,BYZR014,14501,France,,,1556971.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,ANA Holdings Inc,Name,,,6014908,8990,Japan,,,264753.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Analog Devices Inc,Name,,,2032067,47754,United States,,,16386701.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Anglo American PLC,Name,,,B1XZS8B,166304,United Kingdom,,,7952406.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Anheuser-Busch Inbev Sa,Name,,,BYYHL23,172529,Belgium,,,13922371.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Anhui Conch Cement Co Ltd,Name,,,6080396,542704,China,,,2243249.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Anhui Expressway Co Ltd,Name,,,6045180,3043607,China,,,6783926.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ansell Ltd,Name,,,6286611,210353,Australia,,,7114149.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ansys Inc,Name,,,2045623,740,United States,,,402940.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Antofagasta Plc,Name,,,GB0000456144,33072,United Kingdom,,,1063670.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,ANZ Group Holdings Ltd,Name,,,6065586,31300410,Australia,,,893313695.0,0.37,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aon Plc,Name,,,BLP1HW5,57094,United Kingdom,,,33119530.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aozora Bank Ltd,Name,,,B1G1854,5972,Japan,,,152445.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ap Moeller - Maersk A/S,Name,,,4253048,425,Denmark,,,1133618.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ap Moeller - Maersk A/S,Name,,,4253059,272,Denmark,,,704834.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Apa Corp (Us),Name,,,BNNF1C1,738439,United States,,,27538650.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Infrastructure,Listed,,APA Group,Name,,,6247306,2896337,Australia,,,20187469.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Apollo Global Management Inc,Name,,,BN44JF6,58455,United States,,,15592924.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Apple Inc,Name,,,2046251,9086735,United States,,,3675199964.0,1.54,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Applied Materials Inc,Name,,,2046552,45355,United States,,,11913206.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Applovin Corp,Name,,,BMV3LG4,404097,United States,,,211352191.0,0.09,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aptiv Plc,Name,,,BTDN8H1,1010207,United States,,,98679307.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Arb Corporation Ltd,Name,,,BWV03W5,3022110,Australia,,,122727894.0,0.05,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Arc Resources Ltd,Name,,,B6463M8,477697,Canada,,,13985523.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Arcadyan Technology Corp,Name,,,B28SKW1,628671,Taiwan,,,5435457.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,ArcelorMittal SA,Name,,,BD4H9V1,44208,Luxembourg,,,1651524.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,ArcelorMittal SA,Name,,,BYPBS67,2403749,Luxembourg,,,90172183.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Arch Capital Group Ltd,Name,,,2740542,570214,Bermuda,,,85050951.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Archer-Daniels-Midland Co,Name,,,2047317,1124591,United States,,,91761847.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ardentec Corp,Name,,,6743332,1923787,Taiwan,,,5032537.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ares Management Corp,Name,,,BF14BT1,8902,United States,,,2545239.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Argenx Se,Name,,,BDVLM39,566,Netherlands,,,561881.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Argenx Se,Name,,,BNHKYX4,906,Netherlands,,,909404.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Arista Networks Inc,Name,,,BL9XPM3,322754,United States,,,57617631.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aristocrat Leisure Ltd,Name,,,6253983,25344142,Australia,,,1732525559.0,0.73,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Arthur J. Gallagher & Co.,Name,,,2359506,36751,United States,,,16848536.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asahi Group Holdings Ltd,Name,,,6054409,3251662,Japan,,,55371971.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asahi Intecc Co Ltd,Name,,,B019MQ5,39440,Japan,,,1044096.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asahi Kasei Corp,Name,,,6054603,347016,Japan,,,3896125.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ase Technology Holding Co Ltd,Name,,,BFXZDY1,2115038,Taiwan,,,16879856.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ashtead Group PLC,Name,,,0053673,180111,United Kingdom,,,18088665.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ashtrom Group Ltd,Name,,,BN5SBF1,4638,Israel,,,130640.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asia Cement (China) Holdings Corp,Name,,,B2R8HK9,1278341,China,,,627273.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asics Corp,Name,,,6057378,183089,Japan,,,5851734.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asm International Nv,Name,,,5165294,6268,Netherlands,,,5858181.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asml Holding Nv,Name,,,B908F01,34749,Netherlands,,,38898774.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asml Holding Nv,Name,,,B929F46,120459,Netherlands,,,136732057.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asmpt Ltd,Name,,,6002453,14503,Hong Kong,,,225855.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aspentech Corp,Name,,,BP2V812,1389,United States,,,560118.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asr Nederland Nv,Name,,,BD9PNF2,104922,Netherlands,,,8033380.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Assa Abloy Ab,Name,,,BYPC1T4,35622,Sweden,,,1701669.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Assicurazioni Generali Spa,Name,,,4056719,23514,Italy,,,1072428.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Associated British Foods PLC,Name,,,0673123,44496,United Kingdom,,,1838803.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Astellas Pharma Inc,Name,,,6985383,97910,Japan,,,1544030.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Astra International Tbk Pt,Name,,,B800MQ5,127241896,Indonesia,,,62566139.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Astral Foods Ltd,Name,,,6342836,90399,South Africa,,,1446891.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,AstraZeneca PLC,Name,,,0989529,23847,United Kingdom,,,5049423.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,AstraZeneca PLC,Name,,,2989044,1601983,United Kingdom,,,169525887.0,0.07,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asustek Computer Inc,Name,,,6051046,332054,Taiwan,,,10076847.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Asx Ltd,Name,,,6129222,12903756,Australia,,,839776436.0,0.35,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,AT&T Inc,Name,,,2831811,6652887,United States,,,244668070.0,0.1,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Athena Financial Pty Ltd,Name,,,MFG77EU,1,Australia,,,1.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,AtkinsRealis Group Inc,Name,,,BRJNZ47,33148,Canada,,,2838795.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Infrastructure,Listed,,Atlas Arteria Group,Name,,,BZ03TZ1,2163897,Australia,,,10278512.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Atlas Copco AB,Name,,,BLDBN41,176225,Sweden,,,4349515.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Atlas Copco AB,Name,,,BLDBN52,102710,Sweden,,,2243784.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Atlassian Corp,Name,,,BQ1PC76,368164,United States,,,144720433.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Atmos Energy Corp,Name,,,2315359,12936,United States,,,2909861.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Atrium Ljungberg Ab,Name,,,B1TJ338,4669,Sweden,,,135272.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Auckland International Airport Ltd,Name,,,BKX3XG2,11338237,New Zealand,,,89258747.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Auckland International Airport Ltd,Name,,,BLRZSS8,79808760,New Zealand,,,619315975.0,0.26,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Audinate Group Ltd,Name,,,BZ9N3B6,4519636,Australia,,,33490502.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aura Investments Ltd,Name,,,6060310,11972,Israel,,,114995.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aurizon Holdings Ltd,Name,,,B87CVM3,3775770,Australia,,,12271253.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aurobindo Pharma Ltd,Name,,,6702634,120025,India,,,3021696.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Austevoll Seafood Asa,Name,,,B16MKT5,36342,Norway,,,505439.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Auto Trader Group Plc,Name,,,BVYVFW2,1805739,United Kingdom,,,28965122.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Autodesk Inc,Name,,,2065159,43256,United States,,,20649360.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Automatic Data Processing Inc,Name,,,2065308,39377,United States,,,18617298.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,AutoStore Holdings Ltd,Name,,,BN49G27,16672,Norway,,,26341.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Autozone Inc,Name,,,2065955,1037,United States,,,5362168.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Avantor Inc,Name,,,BJLT387,53787,United States,,,1830415.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Avanza Bank Holding Ab,Name,,,BJXMLF7,58446,Sweden,,,2331471.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Avery Dennison Corp,Name,,,2066408,22513,United States,,,6804373.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Avichina Industry & Technology Co Ltd,Name,,,6707899,8937233,China,,,7172789.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Aviva PLC,Name,,,BPQY8M8,9346204,United Kingdom,,,88627812.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,AVJennings Ltd,Name,,,6523556,39265,Australia,,,24933.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Axa Sa,Name,,,7088429,62444,France,,,3584227.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Axfood Ab,Name,,,BVGH0K1,29900,Sweden,,,1022721.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Axon Enterprise Inc,Name,,,BDT5S35,3097,United States,,,2973201.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Azbil Corp,Name,,,6985543,132231,Japan,,,1668079.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Azrieli Group Ltd,Name,,,B5MN1W0,1096,Israel,,,146172.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,B&M European Value Retail Sa,Name,,,BMTRW10,6241808,Luxembourg,,,46336543.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Baby Bunting Group Ltd,Name,,,BYRJS58,11643331,Australia,,,19560797.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bae Systems Plc,Name,,,0263494,6443021,United Kingdom,,,149681365.0,0.06,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Baic Motor Corp Ltd,Name,,,BTF8BT7,6353973,China,,,3170694.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Baidu Inc,Name,,,B0FXT17,515985,China,,,70261910.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Baidu Inc,Name,,,B0J2D41,1136595,China,,,19543798.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Baker Hughes Co,Name,,,BDHLTQ5,168049,United States,,,11133628.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Ball Corp,Name,,,2073022,52598,United States,,,4683433.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Baloise Holding Ag,Name,,,7124594,365,Switzerland,,,106708.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banca Mediolanum Spa,Name,,,BYWP840,3773,Italy,,,72510.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco ABC Brasil SA,Name,,,B23DMP8,369006,Brazil,,,1862867.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Bilbao Vizcaya Argentaria SA,Name,,,2042152,78400,Spain,,,1230799.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Bilbao Vizcaya Argentaria SA,Name,,,5501906,1314733,Spain,,,20783342.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco BPM SpA,Name,,,BYMD5K9,308712,Italy,,,4033390.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Btg Pactual Sa,Name,,,BZBZVC7,5146692,Brazil,,,36598546.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Davivienda Sa,Name,,,B4KC973,98488,Colombia,,,634035.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco De Sabadell Sa,Name,,,B1X8QN2,168880,Spain,,,530148.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Do Brasil Sa,Name,,,2328595,7271300,Brazil,,,45946819.0,0.02,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Do Estado Do Rio Grande Do Sul Sa,Name,,,B23F8S9,609181,Brazil,,,1624475.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Santander SA,Name,,,2018186,84187,Spain,,,620030.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Banco Santander SA,Name,,,5705946,549861,Spain,,,4105629.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bandai Namco Holdings Inc,Name,,,B0JDQD4,95613,Japan,,,3713269.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Central Asia Tbk Pt,Name,,,B01C1P6,86022331,Indonesia,,,83517084.0,0.04,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Hapoalim Bm,Name,,,6075808,151692,Israel,,,2959924.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Kb Bukopin Tbk Pt,Name,,,B18THH1,43,Indonesia,,,0.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Leumi Le Israel Bm,Name,,,6076425,214442,Israel,,,4120664.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Mandiri (Persero) Tbk Pt,Name,,,6651048,124760967,Indonesia,,,71361953.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Negara Indonesia (Persero) Tbk Pt,Name,,,6727121,16225747,Indonesia,,,7082835.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank of America Corp,Name,,,2295677,13192530,United States,,,936463996.0,0.39,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Of Baroda Ltd,Name,,,BVF87C6,2967812,India,,,13467978.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank of China Ltd,Name,,,B154564,20798639,China,,,17168135.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Of Communications Co Ltd,Name,,,B0B8Z29,5988123,China,,,7955899.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank of Ireland Group PLC,Name,,,BD1RP61,4460627,Ireland,,,65694477.0,0.03,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank of Montreal,Name,,,2073174,209,Canada,,,32710.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank of Montreal,Name,,,2076009,49616,Canada,,,7775611.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Of New York Mellon Corp,Name,,,B1Z77F6,70361,United States,,,8731012.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Of Nova Scotia,Name,,,2076281,52799,Canada,,,4576859.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank of Queensland Ltd,Name,,,6076243,2669243,Australia,,,17883927.0,0.01,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Polska Kasa Opieki Sa,Name,,,5473113,127061,Poland,,,6851218.0,0.0,,,,,,,nan,nan
ARBA,Balanced,Equity,Listed,,Bank Tabungan Negara (Persero) Tbk Pt,Name,,,B548673,17470423,Indonesia,,,1998579.0,0.0,,,,,,,nan,nan
