Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,Listed Country,Units Held,% Ownership,Address,Value (AUD),Weighting,_Listed Country (before),_Listed Country (after)
31/12/2024,Care Super,Balanced,Listed Equity,1,Ping An Bank Co Ltd,,000001,C2,177442.0,,,459376.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Ping An Insurance Group Co of China Ltd,,2318,HK,755666.0,,,7235316.0,0.0002,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,Pinnacle Investment Management Group Ltd,,PNI,AU,827791.0,,,18915035.0,0.0004,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Pinnacle West Capital Corp,,PNW,US,1296.0,,,177414.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Pinterest Inc,,PINS,US,35341.0,,,1655297.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Piraeus Financial Holdings SA,,TPEIR,GA,137785.0,,,887191.0,0.0,GA,Greece
31/12/2024,Care Super,Balanced,Listed Equity,1,Pirelli & C SpA,,PIRC,IM,244696.0,,,2240195.0,0.0001,IM,Italy
31/12/2024,Care Super,Balanced,Listed Equity,1,Platinum Asset Management Ltd,,PTM,AU,98469.0,,,67943.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,PLDT Inc,,TEL,PM,7229.0,,,261372.0,0.0,PM,Philippines
31/12/2024,Care Super,Balanced,Listed Equity,1,PNC Financial Services Group Inc/The,,PNC,US,11106.0,,,3459276.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,PolyNovo Ltd,,PNV,AU,117058.0,,,238799.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Pop Mart International Group Ltd,,9992,HK,197215.0,,,3676098.0,0.0001,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,Popular Inc,,BPOP,US,3819.0,,,580181.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Porsche Automobil Holding SE,,PAH3,GR,23179.0,,,1409142.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,Portland General Electric Co,,POR,US,1168.0,,,82252.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,POSCO Holdings Inc,,005490,KS,803.0,,,223306.0,0.0,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Poste Italiane SpA,,PST,IM,68010.0,,,1549186.0,0.0,IM,Italy
31/12/2024,Care Super,Balanced,Listed Equity,1,Power Assets Holdings Ltd,,6,HK,170574.0,,,1922246.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,Power Corp of Canada,,POW,CN,84862.0,,,4273325.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Power Finance Corp Ltd,,POWF,IN,405610.0,,,3431874.0,0.0001,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,Power Grid Corp of India Ltd,,PWGR,IN,1949419.0,,,11352783.0,0.0003,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,Powszechna Kasa Oszczednosci Bank Polski SA,,PKO,PW,77093.0,,,1801422.0,0.0,PW,Poland
31/12/2024,Care Super,Balanced,Listed Equity,1,Powszechny Zaklad Ubezpieczen SA,,PZU,PW,91771.0,,,1644898.0,0.0,PW,Poland
31/12/2024,Care Super,Balanced,Listed Equity,1,PPB Group Bhd,,PEP,MK,97150.0,,,435128.0,0.0,MK,Malaysia
31/12/2024,Care Super,Balanced,Listed Equity,1,PPL Corp,,PPL,US,46233.0,,,2423833.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Predictive Discovery Ltd,,PDI,AU,427631.0,,,98355.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Premier Investments Ltd,,PMV,AU,515668.0,,,16568407.0,0.0004,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,President Chain Store Corp,,2912,TT,397374.0,,,5148617.0,0.0001,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,Primerica Inc,,PRI,US,1481.0,,,649287.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Principal Financial Group Inc,,PFG,US,37167.0,,,4646804.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,PRIO SA/Brazil,,PRIO3,BZ,132467.0,,,1390460.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Pro Medicus Ltd,,PME,AU,68485.0,,,17129350.0,0.0004,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Progress Software Corp,,PRGS,US,5429.0,,,571237.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Progressive Corp/The,,PGR,US,14325.0,,,5543629.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Propel Funeral Partners Ltd,,PFP,AU,2051828.0,,,12044229.0,0.0003,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Prosus NV,,PRX,NA,43245.0,,,2773669.0,0.0001,NA,Netherlands
31/12/2024,Care Super,Balanced,Listed Equity,1,Prudential Financial Inc,,PRU,US,6825.0,,,1306502.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Prysmian SpA,,PRY,IM,40351.0,,,4161137.0,0.0001,IM,Italy
31/12/2024,Care Super,Balanced,Listed Equity,1,Public Bank Bhd,,PBK,MK,548580.0,,,903557.0,0.0,MK,Malaysia
31/12/2024,Care Super,Balanced,Listed Equity,1,Public Service Enterprise Group Inc,,PEG,US,5751.0,,,784811.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Publicis Groupe SA,,PUB,FP,85111.0,,,14661392.0,0.0003,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,PulteGroup Inc,,PHM,US,45804.0,,,8056277.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Pure Storage Inc,,PSTG,US,10510.0,,,1042793.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,PVH Corp,,PVH,US,64434.0,,,11005266.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,PWR Holdings Ltd,,PWH,AU,17233.0,,,135454.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Q2 Holdings Inc,,QTWO,US,48907.0,,,7950400.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Qantas Airways Ltd,,QAN,AU,7212218.0,,,64693599.0,0.0015,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,QBE Insurance Group Ltd,,QBE,AU,8090034.0,,,155328649.0,0.0037,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,QIAGEN NV,,QIAD,S1,4240.0,,,305250.0,0.0,S1,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Qifu Technology Inc,,QFIN,US,14740.0,,,913730.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Qorvo Inc,,QRVO,US,32656.0,,,3688366.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,QUALCOMM Inc,,QCOM,US,69444.0,,,17230159.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Quanta Computer Inc,,2382,TT,62355.0,,,881633.0,0.0,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,Quanta Services Inc,,PWR,US,2684.0,,,1369849.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Qube Holdings Ltd,,QUB,AU,7035637.0,,,27931477.0,0.0007000000000000001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Quest Diagnostics Inc,,DGX,US,267.0,,,65087.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Radian Group Inc,,RDN,US,14665.0,,,751307.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,RAI Way SpA,,RWAY,IM,1059.0,,,9741.0,0.0,IM,Italy
31/12/2024,Care Super,Balanced,Listed Equity,1,Raia Drogasil SA,,RADL3,BZ,998460.0,,,5742751.0,0.0001,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Rakus Co Ltd,,3923,JP,235975.0,,,4505814.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Ramelius Resources Ltd,,RMS,AU,1691656.0,,,3501728.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Ramsay Health Care Ltd,,RHC,AU,1018047.0,,,35163354.0,0.0008,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Randstad NV,,RAND,NA,242406.0,,,16504342.0,0.0004,NA,Netherlands
31/12/2024,Care Super,Balanced,Listed Equity,1,Raymond James Financial Inc,,RJF,US,23232.0,,,5828405.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,RB Global Inc,,RBA,CN,4379.0,,,638087.0,0.0,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,RBC Bearings Inc,,RBC,US,24174.0,,,11679793.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,REA Group Ltd,,REA,AU,212283.0,,,49527804.0,0.0012,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Reckitt Benckiser Group PLC,,RKT,LN,169481.0,,,16568612.0,0.0004,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Recruit Holdings Co Ltd,,6098,JP,110616.0,,,12669464.0,0.0003,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Redeia Corp SA,,RED,SM,28333.0,,,781863.0,0.0,SM,Spain
31/12/2024,Care Super,Balanced,Listed Equity,1,Redox Ltd/Australia,,RDX,AU,34152.0,,,155732.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Reece Ltd,,REH,AU,205952.0,,,4609195.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Regeneron Pharmaceuticals Inc,,REGN,US,8801.0,,,10125621.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Regions Financial Corp,,RF,US,49123.0,,,1866049.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Regis Healthcare Ltd,,REG,AU,352352.0,,,2114111.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Regis Resources Ltd,,RRL,AU,1526754.0,,,3893222.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Reinsurance Group of America Inc,,RGA,US,3535.0,,,1219702.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Reliance Inc,,RS,US,8297.0,,,3608274.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Reliance Industries Ltd,,RELIANCE,IN,174087.0,,,3991755.0,0.0001,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,Reliance Worldwide Corp Ltd,,RWC,AU,4569545.0,,,22939115.0,0.0005,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,RELX PLC,,REL,LN,299633.0,,,21994983.0,0.0005,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,RELX PLC,,REN,NA,854.0,,,62408.0,0.0,NA,Netherlands
31/12/2024,Care Super,Balanced,Listed Equity,1,REN - Redes Energeticas Nacionais SGPS SA,,RENE,PL,4975.0,,,18970.0,0.0,PL,Portugal
31/12/2024,Care Super,Balanced,Listed Equity,1,RenaissanceRe Holdings Ltd,,RNR,US,28771.0,,,11561892.0,0.0003,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Repsol SA,,REP,SM,58733.0,,,1148286.0,0.0,SM,Spain
31/12/2024,Care Super,Balanced,Listed Equity,1,Republic Services Inc,,RSG,US,10689.0,,,3473145.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,ResMed Inc,,RMD,AU,5157784.0,,,189651727.0,0.0045000000000000005,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,ResMed Inc,,RMD,US,2379.0,,,878608.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Resolute Mining Ltd,,RSG,AU,397800.0,,,157131.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Resona Holdings Inc,,8308,JP,299380.0,,,3521286.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Resonac Holdings Corp,,4004,JP,27174.0,,,1121264.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Rexel SA,,RXL,FP,350717.0,,,14429319.0,0.0003,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Rheinmetall AG,,RHM,GR,12550.0,,,12899506.0,0.0003,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,Richter Gedeon Nyrt,,RICHT,HB,21128.0,,,893356.0,0.0,HB,Hungary
31/12/2024,Care Super,Balanced,Listed Equity,1,Ridley Corp Ltd,,RIC,AU,3627529.0,,,9794328.0,0.0002,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Rincon Resources Ltd,,RCR,AU,1373166.0,,,0.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Rio Tinto Ltd,,RIO,AU,1527863.0,,,179462761.0,0.0042,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Rio Tinto PLC,,RIO,LN,96868.0,,,9254332.0,0.0002,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Rivian Automotive Inc,,RIVN,US,471558.0,,,10129575.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Robinhood Markets Inc,,HOOD,US,51467.0,,,3097271.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,ROBLOX Corp,,RBLX,US,244540.0,,,22852474.0,0.0005,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Roche Holding AG,,ROG,SW,99763.0,,,45427347.0,0.0011,SW,Switzerland
31/12/2024,Care Super,Balanced,Listed Equity,1,Roche Holding AG,,RO,SW,2405.0,,,1159827.0,0.0,SW,Switzerland
31/12/2024,Care Super,Balanced,Listed Equity,1,ROCKWOOL A/S,,ROCKB,DC,1416.0,,,810698.0,0.0,DC,Denmark
31/12/2024,Care Super,Balanced,Listed Equity,1,Roku Inc,,ROKU,US,394.0,,,47347.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Rollins Inc,,ROL,US,32956.0,,,2467087.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Rolls-Royce Holdings PLC,,RR/,LN,756799.0,,,8704313.0,0.0002,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Roper Technologies Inc,,ROP,US,2835.0,,,2380506.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Ross Stores Inc,,ROST,US,4534.0,,,1107635.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Royal Bank of Canada,,RY,CN,23883.0,,,4648542.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Royalty Pharma PLC,,RPRX,US,31577.0,,,1301023.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,RPM International Inc,,RPM,US,4576.0,,,909463.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,RPMGlobal Holdings Ltd,,RUL,AU,29815.0,,,90934.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,RTX Corp,,RTX,US,39984.0,,,7473085.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,RWE AG,,RWE,GR,204815.0,,,9875534.0,0.0002,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,S&P Global Inc,,SPGI,US,118213.0,,,95087747.0,0.0022,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Saab AB,,SAABB,SS,7325.0,,,250221.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Equity,1,Safran SA,,SAF,FP,61417.0,,,21786387.0,0.0005,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Saia Inc,,SAIA,US,12747.0,,,9382207.0,0.0002,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Saibu Gas Holdings Co Ltd,,9536,JP,238.0,,,4230.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Saipem SpA,,SPM,IM,132757.0,,,557075.0,0.0,IM,Italy
31/12/2024,Care Super,Balanced,Listed Equity,1,Salesforce Inc,,CRM,US,96914.0,,,52331870.0,0.0012,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Salmar ASA,,SALM,NO,8898.0,,,683957.0,0.0,NO,Norway
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsara Inc,,IOT,US,319637.0,,,22554984.0,0.0005,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsonite International SA,,1910,HK,727.0,,,3266.0,0.0,HK,Hong Kong
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung C&T Corp,,028260,KS,11944.0,,,1504322.0,0.0,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung E&A Co Ltd,,028050,KS,42623.0,,,773921.0,0.0,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung Electronics Co Ltd,,005930,KS,257115.0,,,15006891.0,0.0004,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung Electronics Co Ltd,,SMSN,LI,4716.0,,,6931192.0,0.0002,LI,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung Electronics Co Ltd,,005935,KS,254201.0,,,12326850.0,0.0003,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung Fire & Marine Insurance Co Ltd,,000810,KS,1.0,,,298.0,0.0,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Samsung SDS Co Ltd,,018260,KS,3307.0,,,463695.0,0.0,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Sandfire Resources Ltd,,SFR,AU,3287184.0,,,30505064.0,0.0007000000000000001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Sangamo Therapeutics Inc,,SGMO,US,149552.0,,,246374.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Sankyo Co Ltd,,6417,JP,218011.0,,,4767738.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Sanlam Ltd,,SLM,SJ,267078.0,,,1986047.0,0.0,SJ,South Africa
31/12/2024,Care Super,Balanced,Listed Equity,1,Sanofi SA,,SAN,FP,266972.0,,,41854766.0,0.001,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Santander Bank Polska SA,,SPL,PW,5639.0,,,1008951.0,0.0,PW,Poland
31/12/2024,Care Super,Balanced,Listed Equity,1,Santen Pharmaceutical Co Ltd,,4536,JP,61123.0,,,1016672.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Santos Ltd,,STO,AU,16606351.0,,,110930425.0,0.0026,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Sanwa Holdings Corp,,5929,JP,151576.0,,,6857144.0,0.0002,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,SAP SE,,SAP,GR,48320.0,,,19096178.0,0.0005,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,Sappi Ltd,,SAP,SJ,4548.0,,,19177.0,0.0,SJ,South Africa
31/12/2024,Care Super,Balanced,Listed Equity,1,Sartorius AG,,SRT3,GR,250.0,,,89969.0,0.0,GR,Germany
31/12/2024,Care Super,Balanced,Listed Equity,1,Saudi Arabian Oil Co,,ARAMCO,AB,372530.0,,,4491696.0,0.0001,AB,Saudi Arabia
31/12/2024,Care Super,Balanced,Listed Equity,1,Saudi Awwal Bank,,SABB,AB,100196.0,,,1449287.0,0.0,AB,Saudi Arabia
31/12/2024,Care Super,Balanced,Listed Equity,1,Saudi Basic Industries Corp,,SABIC,AB,4872.0,,,140318.0,0.0,AB,Saudi Arabia
31/12/2024,Care Super,Balanced,Listed Equity,1,Sayona Mining Ltd,,SYA,AU,31019467.0,,,837526.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,SBI Holdings Inc,,8473,JP,37413.0,,,1531035.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,SBI Life Insurance Co Ltd,,SBILIFE,IN,63538.0,,,1666612.0,0.0,IN,India
31/12/2024,Care Super,Balanced,Listed Equity,1,SCB X PCL,,SCB/F,TB,99269.0,,,552541.0,0.0,TB,Thailand
31/12/2024,Care Super,Balanced,Listed Equity,1,Schlumberger NV,,SLB,US,182.0,,,11256.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Schneider Electric SE,,SU,FP,109936.0,,,44292493.0,0.001,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Schroders PLC,,SDR,LN,110175.0,,,721171.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,SCOR SE,,SCR,FP,217146.0,,,8585256.0,0.0002,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,SCREEN Holdings Co Ltd,,7735,JP,36489.0,,,3558706.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Sea Ltd,,SE,US,230545.0,,,39507150.0,0.0009,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Seagate Technology Holdings PLC,,STX,US,5570.0,,,776514.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,SEB SA,,SK,FP,3541.0,,,518210.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Secom Co Ltd,,9735,JP,65032.0,,,3588265.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Securitas AB,,SECUB,SS,47658.0,,,953689.0,0.0,SS,Sweden
31/12/2024,Care Super,Balanced,Listed Equity,1,SEEK Ltd,,SEK,AU,2440470.0,,,55081418.0,0.0013,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Sega Sammy Holdings Inc,,6460,JP,24480.0,,,773857.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,SEI Investments Co,,SEIC,US,16337.0,,,2176329.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Seiko Epson Corp,,6724,JP,23789.0,,,703008.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Select Harvests Ltd,,SHV,AU,70886.0,,,301266.0,0.0,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,Sempra,,SRE,US,22201.0,,,3145402.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Sendas Distribuidora S/A,,ASAIY,US,615741.0,,,4445391.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Sendas Distribuidora S/A,,ASAI3,BZ,262791.0,,,386800.0,0.0,BZ,Brazil
31/12/2024,Care Super,Balanced,Listed Equity,1,Sensata Technologies Holding PLC,,ST,US,924.0,,,40892.0,0.0,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Service Stream Ltd,,SSM,AU,1474999.0,,,2300999.0,0.0001,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,ServiceNow Inc,,NOW,US,10749.0,,,18404611.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,SES SA,,SESG,FP,3947.0,,,20186.0,0.0,FP,France
31/12/2024,Care Super,Balanced,Listed Equity,1,Severn Trent PLC,,SVT,LN,3068.0,,,155626.0,0.0,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,SGH Ltd,,SGH,AU,1386614.0,,,63936787.0,0.0015,AU,Australia
31/12/2024,Care Super,Balanced,Listed Equity,1,SGS SA,,SGSN,SW,8826.0,,,1429499.0,0.0,SW,Switzerland
31/12/2024,Care Super,Balanced,Listed Equity,1,Shanghai Commercial & Savings Bank Ltd/The,,5876,TT,535790.0,,,1045263.0,0.0,TT,Taiwan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shell PLC,,SHEL,LN,88616.0,,,4438207.0,0.0001,LN,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Shell PLC,,SHELLA,S4,503495.0,,,25359000.0,0.0006,S4,United Kingdom
31/12/2024,Care Super,Balanced,Listed Equity,1,Shenwan Hongyuan Group Co Ltd,,000166,C2,46651.0,,,55225.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Shenzhen Mindray Bio-Medical Electronics Co Ltd,,300760,C2,9315.0,,,525578.0,0.0,C2,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Sherwin-Williams Co/The,,SHW,US,5919.0,,,3249742.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Shift4 Payments Inc,,FOUR,US,92375.0,,,15483659.0,0.0004,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Shikoku Electric Power Co Inc,,9507,JP,1822.0,,,23112.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shimamura Co Ltd,,8227,JP,15396.0,,,1394603.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shimano Inc,,7309,JP,6466.0,,,1421470.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shin-Etsu Chemical Co Ltd,,4063,JP,440499.0,,,23974827.0,0.0006,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shinhan Financial Group Co Ltd,,SHG,US,83940.0,,,4457662.0,0.0001,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Shinhan Financial Group Co Ltd,,055550,KS,221800.0,,,11595129.0,0.0003,KS,South Korea
31/12/2024,Care Super,Balanced,Listed Equity,1,Shionogi & Co Ltd,,4507,JP,113167.0,,,2580714.0,0.0001,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shizuoka Gas Co Ltd,,9543,JP,713.0,,,7839.0,0.0,JP,Japan
31/12/2024,Care Super,Balanced,Listed Equity,1,Shopify Inc,,SHOP,CN,36815.0,,,6325139.0,0.0001,CN,Canada
31/12/2024,Care Super,Balanced,Listed Equity,1,Shopify Inc,,SHOP,US,206141.0,,,35401780.0,0.0008,US,United States
31/12/2024,Care Super,Balanced,Listed Equity,1,Sichuan Chuantou Energy Co Ltd,,600674,C1,45111.0,,,172186.0,0.0,C1,China
31/12/2024,Care Super,Balanced,Listed Equity,1,Siemens AG,,SIE,GR,53108.0,,,16747992.0,0.0004,GR,Germany
