Effective Date,Fund Name,Option Name,Asset Class Name,Int/Ext,Name/Kind of Investment Item,Currency,Stock ID,ID Type,Listed Country,Sector,Industry,Units Held,% Ownership,Address,Value (AUD),Weighting
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Ares Capital Corp,,,,,,,,,,5942597.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Ares Strategic Income Fund,,,,,,,,,,575610.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Arkema Sa,,,,,,,,,,582531.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Aroundtown Sa,,,,,,,,,,665169.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Arthur J Gallagher & Co,,,,,,,,,,3247008.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Asahi Group Holdings Ltd,,,,,,,,,,562844.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ASB Bank Ltd,,,,,,,,,,645917.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Asml Holding Nv,,,,,,,,,,874236.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Asr Nederland Nv,,,,,,,,,,1175684.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Assa Abloy Ab,,,,,,,,,,731610.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,ASTM SpA,,,,,,,,,,658656.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Astrazeneca Finance LLC,,,,,,,,,,6332542.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AstraZeneca PLC,,,,,,,,,,642798.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AT&T Inc,,,,,,,,,,18537702.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Athene Global Funding,,,,,,,,,,31487510.0,0.0001
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Athene Holding Ltd,,,,,,,,,,595651.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Atmos Energy Corp,,,,,,,,,,3834266.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Auckland International Airport Ltd,,,,,,,,,,9060840.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,Ausgrid Finance Pty Ltd,,,,,,,,,,1436481.0,0.0
Dec 31 2024,AustralianSuper,Balanced,Fixed Income,1,AusNet Services Holdings Pty Ltd,,,,,,,,,,52575978.0,0.0002
